State,District,Deposit_ID,Latitude,Longitude,Reserves_tonnes,Annual_Production_tonnes,Grade_pct,Host_Rock,Formation,Avg_Temperature_C,Annual_Precip_mm,Rainy_Days,Road_Accessibility,Distance_to_Port_km,Reserve_to_Production_ratio,Production_Gap_tonnes,Topo_Slope_deg,Soil_Type,Year,Year_Index,Elevation_m,Synthetic
Maharashtra,Bhandara,Maharashtra_Bhandara,21.190714732942293,79.61856395784413,,683004.2050799744,,"Gondite, quartzite and manganese oxide lenses",Sausar Group / Dongri Buzurg Formation,26.88857338579598,1325.828832075111,63.062721139369415,Good,640.0,,,9.660394974393432,Red and yellow loamy soil,2023-24,4,289.89296843495237,True
Odisha,Sundargarh,Odisha_Sundargarh,22.14258969680749,83.96405810330165,,78825.48527312443,,Gonditic metasediments and quartzites,Gangpur Group / Sausar-equivalent belt,26.535259717638553,1414.8675877959652,72.12917931388644,Good,310.0,,,17.51013871561344,Red and yellow soil,2023-24,4,222.8373268146235,True
Madhya Pradesh,Jhabua,Madhya_Pradesh_Jhabua,22.748412248239465,74.56144856656196,,32005.944254850292,,Manganese-bearing quartzites and phyllites,Aravalli Supergroup / Lunavada Group,25.71501033243635,774.948918059014,41.3556080678251,Moderate,450.0,,,20.116980234023888,Shallow black and skeletal soil,2022-23,3,323.946127533106,True
Madhya Pradesh,Balaghat,Madhya_Pradesh_Balaghat,21.825038676032666,80.20426054807677,,683004.663483657,,"Gonditic metasediments, quartzites and schists",Sausar Group / Mansar Formation (Bharveli Belt),25.399284476276485,1495.3602863562244,71.9961631999819,Good,680.0,,,16.75238373271268,Deep red lateritic and black loam,2022-23,3,304.1248504608654,True
Odisha,Sundargarh,Odisha_Sundargarh,22.09317304997453,84.01131020722703,,92891.5726389646,,Gonditic metasediments and quartzites,Gangpur Group / Sausar-equivalent belt,26.14756589046844,1462.7794767212,71.81196965182968,Good,310.0,,,16.182441601670035,Red and yellow soil,2023-24,4,214.84401908325816,True
Madhya Pradesh,Balaghat,Madhya_Pradesh_Balaghat,21.75663997491951,80.22464889156878,,881007.0109992548,,"Gonditic metasediments, quartzites and schists",Sausar Group / Mansar Formation (Bharveli Belt),25.282991712360705,1453.989846728738,70.87910238041125,Good,680.0,,,15.137199980426729,Deep red lateritic and black loam,2023-24,4,293.9435451565083,True
Madhya Pradesh,Jabalpur,Madhya_Pradesh_Jabalpur,23.203255080164485,79.96700041102953,,73096.45189030994,,"Dolomite, phyllite and banded iron formation",Mahakoshal Group / Archaean basement,25.60701305180321,1251.8016258902765,59.60176574770954,Good,760.0,,,14.142589222790114,Black clay and red sandy loam,2022-23,3,439.318859572942,True
Madhya Pradesh,Alirajpur,Madhya_Pradesh_Alirajpur,22.37713817155026,74.31330959258474,,528.5710432288612,,"Phyllite, quartzite and gondite metasediments",Aravalli / Sausar Supergroup transition,27.48060922729108,783.5076939375148,49.15184057709078,Moderate,420.0,,,18.357364972155676,Mixed red and black soil,2023-24,4,301.6822859396517,True
Rajasthan,Banswara,Rajasthan_Banswara,23.582042211205703,74.46692876486678,,5777.8340442521585,,"Dolomitic limestone, quartzite and phyllite",Aravalli Supergroup / Ghatol-Tambesra Belt,26.674440482291047,927.2221186612248,40.64750660527277,Moderate,490.0,,,13.727047571260268,Mixed red and black soil,2022-23,3,224.1522959399623,True
Odisha,Rayagada,Odisha_Rayagada,19.208955423441235,83.38649122322333,,105.9178816947072,,Khondalite and calc-granulite suites,Eastern Ghats Mobile Belt,26.80438651484307,1384.7296677364636,70.35636970563436,Moderate,190.0,,,23.253883517057275,Red sandy loam and laterite,2022-23,3,173.9070031656578,True
Madhya Pradesh,Chhindwara,Madhya_Pradesh_Chhindwara,22.108006397819533,78.93917794887679,,45235.412795350494,,"Gondite, dolomitic marble and calc-silicate",Sausar Group / Bichua Formation,23.93724638360721,1238.7131941947953,61.285320586872466,Good,720.0,,,18.598745060680177,Black cotton and gravelly loam,2022-23,3,670.5989536340404,True
Rajasthan,Banswara,Rajasthan_Banswara,23.592870804362807,74.38811295995902,,4852.295268596036,,"Dolomitic limestone, quartzite and phyllite",Aravalli Supergroup / Ghatol-Tambesra Belt,27.047863598483026,927.3146421080764,43.45205806607828,Moderate,490.0,,,16.600047281319608,Mixed red and black soil,2023-24,4,231.32292838711064,True
Odisha,Sundargarh,Odisha_Sundargarh,22.124251982613615,84.04517466828703,,77602.40747649921,,Gonditic metasediments and quartzites,Gangpur Group / Sausar-equivalent belt,25.64365883596846,1349.6662688589706,73.06244645718516,Good,310.0,,,14.871830458014188,Red and yellow soil,2023-24,4,262.2641522403004,True
Madhya Pradesh,Alirajpur,Madhya_Pradesh_Alirajpur,22.239902026636624,74.410496248691,,901.1702377890024,,"Phyllite, quartzite and gondite metasediments",Aravalli / Sausar Supergroup transition,26.54230440921158,849.1838577130342,46.05665349016588,Moderate,420.0,,,18.304435522813815,Mixed red and black soil,2022-23,3,277.7757817120435,True
Madhya Pradesh,Pradesh,Madhya_Pradesh_Madhya_Pradesh,22.950038826671122,78.66166495717465,,803825.7270895678,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.381343995853094,1163.6758594422658,56.93851233547894,Good,790.0,,,15.028053565399183,Black cotton and red loamy soil,2022-23,3,318.76998041621073,True
Rajasthan,Banswara,Rajasthan_Banswara,23.607909286067862,74.42707510676769,,5791.2807492455095,,"Dolomitic limestone, quartzite and phyllite",Aravalli Supergroup / Ghatol-Tambesra Belt,27.70488242436519,915.9735698093117,41.82053846017676,Moderate,490.0,,,14.389901133942887,Mixed red and black soil,2022-23,3,223.8893146230236,True
Karnataka,Chitradurga,Karnataka_Chitradurga,14.28044881444772,76.42362916440811,,2984.867992899631,,Banded iron formation and Dharwar schists,Dharwar Supergroup / Chitradurga Schist Belt,27.055101340835954,570.9244263850824,38.44396555535254,Good,360.0,,,16.210534670789247,Red sandy loam,2022-23,3,756.4110200919703,True
Madhya Pradesh,Jabalpur,Madhya_Pradesh_Jabalpur,23.274740986862323,80.01917790290472,,80784.99326304805,,"Dolomite, phyllite and banded iron formation",Mahakoshal Group / Archaean basement,25.33173835803082,1354.5722435910166,59.57989430062193,Good,760.0,,,12.514603797085877,Black clay and red sandy loam,2022-23,3,405.98818899929535,True
Odisha,Rayagada,Odisha_Raygada,19.148199144642287,83.33775269294367,,74.3736428141305,,Khondalite and calc-granulite suites,Eastern Ghats Mobile Belt,25.958258508541032,1433.6969170707714,67.46927978337149,Moderate,190.0,,,25.96612747137559,Red sandy loam and laterite,2022-23,3,230.90490807169542,True
Rajasthan,Banswara,Rajasthan_Banswara,23.55084656678896,74.47438989411934,,4723.454497012772,,"Dolomitic limestone, quartzite and phyllite",Aravalli Supergroup / Ghatol-Tambesra Belt,26.776364707860335,943.8161248005674,41.15769403468569,Moderate,490.0,,,17.35977193432961,Mixed red and black soil,2023-24,4,211.49930462034774,True
Rajasthan,Banswara,Rajasthan_Banswara,23.60614943455309,74.45097713132316,,4900.731952648813,,"Dolomitic limestone, quartzite and phyllite",Aravalli Supergroup / Ghatol-Tambesra Belt,26.18434510794831,954.041494501772,39.549216401061784,Moderate,490.0,,,15.378639323838035,Mixed red and black soil,2023-24,4,208.56706103444125,True
Madhya Pradesh,Pradesh,Madhya_Pradesh_Madhya_Pradesh,22.984318230194535,78.65290661678017,,775697.4632790056,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,24.924607811799422,1165.5397253334881,55.31810172265909,Good,790.0,,,14.735733360280165,Black cotton and red loamy soil,2022-23,3,322.57788773955065,True
Odisha,Kendujhar,Odisha_Kendujhar,21.62506465589736,85.54830595388914,,624728.5297743536,,"Banded iron formation, shale and chert",Iron Ore Group (Barbil / Joda / Jamda-Koira Belt),25.37038649150225,1569.374230687719,76.27822347952318,Good,240.0,,,23.091583619377474,Red lateritic and ferric soil,2023-24,4,578.9200211134032,True
Karnataka,Davangere,Karnataka_Davangere,14.449459440112765,75.94121213132253,,40543.23743822364,,Dharwar metabasalts and metasediments,Dharwar Supergroup / Shimoga Belt,26.027713518932114,677.167121542917,45.40170059455186,Good,330.0,,,11.11019601065159,Black and red loam,2022-23,3,609.8426564112355,True
Madhya Pradesh,Jhabua,Madhya_Pradesh_Jhabua,22.76686914094161,74.57665298571042,,32673.81894361658,,Manganese-bearing quartzites and phyllites,Aravalli Supergroup / Lunavada Group,26.173016327548215,871.3544026692992,42.19293110684745,Moderate,450.0,,,20.99585872437236,Shallow black and skeletal soil,2023-24,4,300.92509909558584,True
