State,District,Deposit_ID,Latitude,Longitude,Reserves_tonnes,Annual_Production_tonnes,Grade_pct,Host_Rock,Formation,Avg_Temperature_C,Annual_Precip_mm,Rainy_Days,Road_Accessibility,Distance_to_Port_km,Reserve_to_Production_ratio,Production_Gap_tonnes,Topo_Slope_deg,Soil_Type,Year,Year_Index,Synthetic
Madhya Pradesh,Madhya Pradesh,Madhya_Pradesh_Jabalpur,22.985751971073928,78.62140144701031,,42839.76826148563,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.647089411344584,1163.1653204083564,53.68022423716062,Good,790.0,,,12.039154401530467,Black cotton and red loamy soil,2023-24,4,True
Madhya Pradesh,Madhya Pradesh,Madhya_Pradesh_Jabalpur,22.95555722486165,78.69610763486686,,48074.30487932915,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.174527112364743,1146.9811190535756,58.1774065564303,Good,790.0,,,13.81670244357274,Black cotton and red loamy soil,2023-24,4,True
Odisha,Odisha,Odisha_Sundargarh,20.937516498109943,85.00361217887746,,82291.55008164179,,"Khondalite, quartzite and iron formation host rocks",Eastern Ghats / Iron Ore Group,26.0233762953334,1414.5989717652374,70.58146635573364,Moderate,280.0,,,19.134060116167714,Red lateritic and alluvial soil,2023-24,4,True
Madhya Pradesh,Madhya Pradesh,Madhya_Pradesh_Jhabua,23.017798785724228,78.71117052629855,,31890.584890426988,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,24.80402748583734,1128.2603374571293,54.117298400531894,Good,790.0,,,15.57567759217066,Black cotton and red loamy soil,2023-24,4,True
Madhya Pradesh,Madhya Pradesh,Madhya_Pradesh_Jabalpur,22.962170663965974,78.71889562264516,,70598.64830765373,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,24.58551507106914,1139.2267005749666,53.27761263098889,Good,790.0,,,14.616235396553312,Black cotton and red loamy soil,2022-23,3,True
Karnataka,Karnataka,Karnataka_Davangere,15.316626531050662,75.78678220885371,,33430.69196904763,,Serpentinized ultramafic rocks and Dharwar schists,Dharwar Supergroup / peninsular metamorphic belt,27.537409656647352,1164.0980337444473,60.84630305370337,Good,410.0,,,17.133789272564012,Red sandy loam and lateritic soil,2022-23,3,True
Madhya Pradesh,Madhya Pradesh,Madhya_Pradesh_Alirajpur,22.93507953597195,78.61757592289366,,572.5212959311046,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.435865328486102,1206.899618151832,56.51476190519945,Good,790.0,,,12.981684467638742,Black cotton and red loamy soil,2023-24,4,True
Odisha,Odisha,Odisha_Rayagada,20.91283524907948,85.12808770033652,,130.2646945742045,,"Khondalite, quartzite and iron formation host rocks",Eastern Ghats / Iron Ore Group,26.624539605556627,1500.5236209042562,71.1423481325821,Moderate,280.0,,,19.870263796811496,Red lateritic and alluvial soil,2022-23,3,True
Rajasthan,Rajasthan,Rajasthan_Banswara,27.056564166756488,74.19649651386493,,4810.323465863119,,"Dolomite, limestone and metamorphic carbonate rocks",Aravalli fold belt / Delhi Supergroup,28.639671369416156,589.2085370463827,29.537931743147492,Moderate,980.0,,,16.623895809440416,Sandy desert and brown loam soil,2023-24,4,True
Madhya Pradesh,Madhya Pradesh,Madhya_Pradesh_Balaghat,23.01323754739289,78.63271605535282,,608432.8027302298,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.256313104194742,1187.0646099283406,57.17918553473687,Good,790.0,,,13.172415759265338,Black cotton and red loamy soil,2022-23,3,True
Madhya Pradesh,Madhya Pradesh,Madhya_Pradesh_Balaghat,22.925844793856097,78.62878980160714,,662718.5309342956,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,24.940391298630022,1086.8507382619448,56.69077848276018,Good,790.0,,,12.740586933293866,Black cotton and red loamy soil,2022-23,3,True
Karnataka,Karnataka,Karnataka_Ballari,15.298858948776767,75.69657069373507,,301884.4574404612,,Serpentinized ultramafic rocks and Dharwar schists,Dharwar Supergroup / peninsular metamorphic belt,27.03168165630068,1142.1153808495715,62.03225883055201,Good,410.0,,,17.322504331523124,Red sandy loam and lateritic soil,2022-23,3,True
Karnataka,Karnataka,Karnataka_Tumakuru,15.325768551366822,75.74438596967835,,9680.652121956457,,Serpentinized ultramafic rocks and Dharwar schists,Dharwar Supergroup / peninsular metamorphic belt,26.81276826446498,1183.717264378103,57.93676086267395,Good,410.0,,,15.0923824938994,Red sandy loam and lateritic soil,2022-23,3,True
Karnataka,Karnataka,Karnataka_Tumakuru,15.313288093302264,75.70932711327981,,8068.841729845797,,Serpentinized ultramafic rocks and Dharwar schists,Dharwar Supergroup / peninsular metamorphic belt,26.87610414535614,1233.7509960432883,61.92835050666809,Good,410.0,,,15.11876155256395,Red sandy loam and lateritic soil,2023-24,4,True
Rajasthan,Rajasthan,Rajasthan_Banswara,26.99572932214933,74.24853821810905,,6056.325549206541,,"Dolomite, limestone and metamorphic carbonate rocks",Aravalli fold belt / Delhi Supergroup,28.799212414423547,556.026420251464,29.630632144343267,Moderate,980.0,,,18.377736236274743,Sandy desert and brown loam soil,2022-23,3,True
Maharashtra,Maharashtra,Maharashtra_Bhandara,19.729577082670207,75.76317500537156,,483758.8376516365,,"Basaltic laterite, quartzite and metasediments",Deccan Traps / Precambrian gneissic suite,27.057270639210014,1271.7620447597785,63.61491301838518,Good,620.0,,,14.210640877393239,Deep black and red lateritic soil,2022-23,3,True
Madhya Pradesh,Madhya Pradesh,Madhya_Pradesh_Jabalpur,23.01017694706588,78.71776801810947,,75231.73066541966,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.569558703736945,1175.1494519859743,59.435450374902274,Good,790.0,,,15.008668355954839,Black cotton and red loamy soil,2022-23,3,True
Maharashtra,Maharashtra,Maharashtra_Bhandara,19.76014818705291,75.7460952226345,,752413.5483372904,,"Basaltic laterite, quartzite and metasediments",Deccan Traps / Precambrian gneissic suite,26.88948871595435,1263.812996839053,71.41353528083795,Good,620.0,,,11.692872926914214,Deep black and red lateritic soil,2023-24,4,True
Odisha,Odisha,Odisha_Raygada,20.88324107361078,85.08989022173695,,87.6469526671781,,"Khondalite, quartzite and iron formation host rocks",Eastern Ghats / Iron Ore Group,27.1025979062187,1420.234330715812,71.11048014855885,Moderate,280.0,,,20.0109828925824,Red lateritic and alluvial soil,2022-23,3,True
Maharashtra,Maharashtra,Maharashtra_Bhandara,19.74869948564749,75.69904329055672,,812385.561844208,,"Basaltic laterite, quartzite and metasediments",Deccan Traps / Precambrian gneissic suite,27.76256710989789,1215.833459548183,69.36478501962559,Good,620.0,,,10.199521308265819,Deep black and red lateritic soil,2023-24,4,True
Odisha,Odisha,Odisha_Sundargarh,20.957520592213424,85.09150127853144,,93389.30486098847,,"Khondalite, quartzite and iron formation host rocks",Eastern Ghats / Iron Ore Group,26.78976835000349,1422.4943424385208,70.4893638509747,Moderate,280.0,,,21.14825642451599,Red lateritic and alluvial soil,2023-24,4,True
Madhya Pradesh,Madhya Pradesh,Madhya_Pradesh_Jabalpur,22.992609646100473,78.67320913478471,,71252.23416210746,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.615054043012364,1129.7156460210476,58.2624766561343,Good,790.0,,,12.37807487316979,Black cotton and red loamy soil,2022-23,3,True
Madhya Pradesh,Madhya Pradesh,Madhya_Pradesh_Alirajpur,23.054225587951034,78.58750095671817,,797.2475382505374,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.229510253714686,1197.1096072713199,56.3762173754892,Good,790.0,,,13.95444187324546,Black cotton and red loamy soil,2022-23,3,True
Odisha,Odisha,Odisha_Sundargarh,20.96726150361735,85.08329847751232,,72616.27807981434,,"Khondalite, quartzite and iron formation host rocks",Eastern Ghats / Iron Ore Group,26.448230380196037,1364.7851457980964,65.82994340664024,Moderate,280.0,,,19.89176666167703,Red lateritic and alluvial soil,2023-24,4,True
Madhya Pradesh,Madhya Pradesh,Madhya_Pradesh_Alirajpur,22.975242325543086,78.71002626483582,,640.6783074898867,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.921543519803798,1199.2333889013203,57.717912881302944,Good,790.0,,,15.435006177988935,Black cotton and red loamy soil,2023-24,4,True
Madhya Pradesh,Madhya Pradesh,Madhya_Pradesh_Jabalpur,22.901015321243314,78.67567442638483,,87681.30893748993,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.47047069862522,1211.2212638597534,57.879032288582856,Good,790.0,,,13.0584623977702,Black cotton and red loamy soil,2022-23,3,True
Madhya Pradesh,Madhya Pradesh,Madhya_Pradesh_Alirajpur,22.98865085560324,78.62426693408061,,518.4454261226709,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.464020155545047,1191.0933971605273,56.85356335203236,Good,790.0,,,15.473413081441755,Black cotton and red loamy soil,2023-24,4,True
Odisha,Odisha,Odisha_Sundargarh,20.948221600975756,85.11209234297962,,113781.98778798003,,"Khondalite, quartzite and iron formation host rocks",Eastern Ghats / Iron Ore Group,26.253112789544428,1514.2649562763452,71.93599760910773,Moderate,280.0,,,21.372342342866517,Red lateritic and alluvial soil,2022-23,3,True
Odisha,Odisha,Odisha_Rayagada,20.97666737089878,85.06516949633851,,144.99710338844764,,"Khondalite, quartzite and iron formation host rocks",Eastern Ghats / Iron Ore Group,27.09355669835568,1500.4632862573094,70.61882567951984,Moderate,280.0,,,20.082718201863187,Red lateritic and alluvial soil,2022-23,3,True
Madhya Pradesh,Madhya Pradesh,Madhya_Pradesh_Balaghat,23.02291534751675,78.6683756447317,,604967.5701252987,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,24.837134966075958,1184.1571112436825,55.354595953841795,Good,790.0,,,14.7129974253451,Black cotton and red loamy soil,2022-23,3,True
Rajasthan,Rajasthan,Rajasthan_Banswara,27.031988267440823,74.26505818314367,,4623.804758462784,,"Dolomite, limestone and metamorphic carbonate rocks",Aravalli fold belt / Delhi Supergroup,29.29396094505685,559.6236796577941,27.8243286427926,Moderate,980.0,,,16.456217195647277,Sandy desert and brown loam soil,2023-24,4,True
Odisha,Odisha,Odisha_Sundargarh,20.884978616004435,85.13144883708175,,81849.92234533264,,"Khondalite, quartzite and iron formation host rocks",Eastern Ghats / Iron Ore Group,26.88951047986743,1399.6130245024276,67.33824549477302,Moderate,280.0,,,19.803501579601893,Red lateritic and alluvial soil,2023-24,4,True
Madhya Pradesh,Madhya Pradesh,Madhya_Pradesh_Madhya_Pradesh,23.01061511430492,78.6260507933506,,977221.4197557946,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.162357239976807,1149.0069843231754,56.9848654067377,Good,790.0,,,12.143189598059834,Black cotton and red loamy soil,2022-23,3,True
Madhya Pradesh,Madhya Pradesh,Madhya_Pradesh_Madhya_Pradesh,22.951319010839537,78.65069467475277,,953718.9775447893,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.93807514316423,1137.0872281140687,57.42292030472783,Good,790.0,,,13.316908198414826,Black cotton and red loamy soil,2022-23,3,True
Rajasthan,Rajasthan,Rajasthan_Banswara,26.984350395579337,74.215672597894,,6439.741643912296,,"Dolomite, limestone and metamorphic carbonate rocks",Aravalli fold belt / Delhi Supergroup,28.785148166472315,567.7112332909254,28.180313655335148,Moderate,980.0,,,16.183206820729744,Sandy desert and brown loam soil,2022-23,3,True
Karnataka,Karnataka,Karnataka_Ballari,15.343871692082224,75.69049246204291,,308251.45044598135,,Serpentinized ultramafic rocks and Dharwar schists,Dharwar Supergroup / peninsular metamorphic belt,26.684776710574347,1206.2925048448315,61.572093712278374,Good,410.0,,,17.2074250283112,Red sandy loam and lateritic soil,2022-23,3,True
Madhya Pradesh,Madhya Pradesh,Madhya_Pradesh_Jabalpur,22.96714314083427,78.72251416375593,,70160.01099156048,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.06510715049212,1161.4156129775204,59.894117392062206,Good,790.0,,,13.030601422261379,Black cotton and red loamy soil,2022-23,3,True
Odisha,Odisha,Odisha_Kendujhar,21.003163605251487,85.06542763578427,,533588.3734947908,,"Khondalite, quartzite and iron formation host rocks",Eastern Ghats / Iron Ore Group,26.229914639367856,1464.7786639574233,66.20437100020045,Moderate,280.0,,,22.39267672301824,Red lateritic and alluvial soil,2022-23,3,True
Rajasthan,Rajasthan,Rajasthan_Banswara,27.041792613062263,74.17756764454903,,4697.406849282619,,"Dolomite, limestone and metamorphic carbonate rocks",Aravalli fold belt / Delhi Supergroup,28.46731232748499,528.9261458224651,27.640119824233388,Moderate,980.0,,,17.268162780955315,Sandy desert and brown loam soil,2023-24,4,True
Rajasthan,Rajasthan,Rajasthan_Banswara,27.007818042336464,74.20704494028273,,4960.096573240349,,"Dolomite, limestone and metamorphic carbonate rocks",Aravalli fold belt / Delhi Supergroup,28.65210365602044,533.4344644449877,28.237593079805805,Moderate,980.0,,,15.571184565773722,Sandy desert and brown loam soil,2023-24,4,True
Karnataka,Karnataka,Karnataka_Tumakuru,15.336707929259108,75.70431531378262,,10193.739371557727,,Serpentinized ultramafic rocks and Dharwar schists,Dharwar Supergroup / peninsular metamorphic belt,27.302592343680622,1133.376815425248,61.071239215609104,Good,410.0,,,16.691062565866876,Red sandy loam and lateritic soil,2022-23,3,True
Odisha,Odisha,Odisha_Kendujhar,21.00101454973236,85.08963615320008,,611669.1423652845,,"Khondalite, quartzite and iron formation host rocks",Eastern Ghats / Iron Ore Group,25.979304911416612,1529.463311208565,70.90799126289392,Moderate,280.0,,,20.508659543018098,Red lateritic and alluvial soil,2023-24,4,True
Karnataka,Karnataka,Karnataka_Chitradurga,15.307709159484256,75.76537369050581,,2574.0946171739106,,Serpentinized ultramafic rocks and Dharwar schists,Dharwar Supergroup / peninsular metamorphic belt,26.849409156591424,1131.981309029231,58.48704655850737,Good,410.0,,,14.514460840477726,Red sandy loam and lateritic soil,2022-23,3,True
Madhya Pradesh,Madhya Pradesh,Madhya_Pradesh_Jhabua,23.029365455267847,78.69507393316366,,35217.08353290064,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.37783804910116,1112.8285181466108,56.26856642870758,Good,790.0,,,12.967967754838423,Black cotton and red loamy soil,2023-24,4,True
